Date,Variable_1,Variable_2,Variable_3,Variable_4,Variable_5,Variable_6,Variable_7,Variable_8,Variable_9,Variable_10
2017-08-14,51.88,91.27,36.5,89.85,13.92,84.13,75.61,9.5,8.04,85.45
2017-08-15,72.92,50.43,25.18,25.6,9.81,7.65,45.97,67.01,1.1,1.69
2017-08-16,93.06,31.31,90.67,59.08,41.96,14.4,75.17,53.97,20.93,31.95
2017-08-17,69.6,47.44,25.91,45.75,68.5,27.46,97.63,19.39,36.98,74.88
2017-08-18,42.75,40.76,34.07,66.71,36.83,75.48,47.25,62.16,15.72,22.03
2017-08-19,57.73,86.46,85.16,16.71,26.12,83.75,90.29,63.59,27.22,79.12
2017-08-20,35.63,94.66,61.44,28.63,49.31,93.57,17.26,16.65,7.66,91.55
2017-08-21,86.32,0.75,38.96,43.46,36.07,33.59,0.28,58.07,96.28,36.66
2017-08-22,67.37,35.0,85.63,45.57,74.32,68.15,65.05,4.41,74.23,35.97
2017-08-23,15.36,57.41,10.03,96.67,26.94,2.49,87.39,8.34,70.68,96.81
2017-08-24,64.98,16.03,51.15,74.16,8.5,89.99,65.35,53.38,64.68,52.41
2017-08-25,37.9,23.16,83.2,83.16,5.99,57.35,71.48,66.31,61.76,38.43
2017-08-26,58.47,57.87,88.74,4.49,25.36,72.28,35.39,4.85,61.18,11.28
2017-08-27,56.01,55.82,0.81,13.61,89.2,70.79,36.71,4.21,60.67,7.68
2017-08-28,71.46,68.54,19.13,98.43,54.64,15.49,12.92,56.67,59.1,14.59
2017-08-29,88.75,0.44,76.96,71.87,68.6,82.72,74.96,67.8,58.74,37.59
2017-08-30,24.0,98.11,88.9,89.54,62.01,90.4,46.06,89.17,14.87,57.01
2017-08-31,96.07,36.78,96.81,43.95,70.48,82.52,28.33,80.82,55.29,15.18
2017-09-01,2.3,10.22,25.26,64.22,20.91,45.37,45.03,29.77,2.19,58.7
2017-09-02,61.59,63.11,58.74,20.56,96.99,14.72,54.61,5.81,89.61,63.26
2017-09-03,30.37,39.59,96.01,72.32,16.19,17.08,3.05,76.37,70.98,6.19
2017-09-04,94.47,24.05,64.45,59.74,9.41,27.71,55.21,38.33,97.85,29.59
2017-09-05,53.84,21.95,99.69,72.93,27.93,33.62,41.32,4.12,33.92,94.89
2017-09-06,79.87,94.31,10.77,55.53,39.77,2.35,42.45,77.55,65.5,66.89
2017-09-07,59.49,62.97,74.01,62.49,96.12,72.26,25.47,18.44,44.21,50.46
2017-09-08,91.74,73.06,15.74,59.26,47.61,3.47,64.33,91.05,51.68,43.45
2017-09-09,11.47,21.84,45.19,36.45,47.29,53.75,76.78,82.67,11.08,41.8
2017-09-10,88.82,95.54,95.07,79.76,16.11,17.77,78.78,60.85,24.48,27.01
2017-09-11,7.11,75.23,26.13,21.31,49.27,48.83,99.58,61.69,50.12,86.68
2017-09-12,16.84,66.16,8.25,48.33,31.24,50.66,53.59,12.12,3.69,69.37
2017-09-13,78.41,39.71,97.6,66.21,25.97,96.19,15.47,27.24,93.73,86.32
2017-09-14,72.37,9.91,26.16,51.69,27.2,41.44,38.49,10.76,18.18,54.49
2017-09-15,92.74,70.41,71.37,74.07,24.17,52.15,58.27,24.84,35.84,17.35
2017-09-16,14.1,24.52,93.44,86.03,53.28,8.37,99.19,72.18,87.93,2.19
2017-09-17,45.97,35.31,72.92,6.41,12.06,91.01,80.67,5.5,77.28,38.02
2017-09-18,3.85,19.36,39.03,76.72,87.45,91.05,19.04,91.77,35.19,14.76
2017-09-19,22.47,77.17,97.79,45.4,74.47,88.27,80.59,38.63,34.8,12.71
2017-09-20,63.6,40.31,90.46,29.48,5.43,60.93,32.89,25.51,29.89,66.77
2017-09-21,15.46,42.47,33.94,69.64,9.73,79.07,21.93,97.54,87.43,45.38
2017-09-22,0.18,82.41,87.14,82.24,95.73,53.07,8.73,59.09,72.96,74.04
2017-09-23,34.91,65.88,23.3,78.37,73.4,75.71,49.49,88.31,99.15,98.68
2017-09-24,82.54,14.05,60.84,83.5,36.84,93.44,40.16,26.06,42.1,87.57
2017-09-25,83.12,25.23,98.76,4.22,43.57,81.76,81.43,19.08,72.26,4.68
2017-09-26,57.82,30.49,92.2,49.71,72.87,92.94,50.4,55.21,73.8,87.37
2017-09-27,11.15,22.99,67.14,17.3,63.2,36.15,72.64,73.47,49.49,82.29
2017-09-28,85.0,13.27,1.13,56.99,69.73,40.03,4.21,63.49,45.89,80.69
2017-09-29,92.94,73.62,82.9,51.77,52.79,78.3,31.36,67.37,27.97,99.91
2017-09-30,25.78,91.95,73.97,93.67,30.8,47.57,16.02,90.48,30.7,24.21
2017-10-01,61.8,36.3,72.54,24.47,51.15,16.7,10.77,77.86,82.86,15.48
2017-10-02,50.78,20.99,95.87,21.56,76.57,88.34,67.59,74.69,4.36,24.31
2017-10-03,61.27,26.01,65.49,40.5,10.07,75.63,41.22,97.96,32.49,51.8
2017-10-04,63.98,48.27,59.72,41.01,13.8,99.2,17.69,56.62,60.72,37.63
2017-10-05,69.64,25.91,55.27,30.39,24.47,69.92,6.1,24.77,49.93,75.68
2017-10-06,35.71,96.4,62.88,67.2,17.35,15.37,71.42,93.68,55.71,18.9
2017-10-07,37.84,6.64,25.05,48.56,29.26,36.17,82.47,70.89,9.92,25.92
2017-10-08,6.35,56.8,19.54,52.38,73.04,30.74,74.91,94.68,69.9,25.85
2017-10-09,97.77,17.85,65.45,95.56,16.84,52.68,52.98,29.77,79.79,22.2
2017-10-10,31.8,43.1,71.49,78.15,30.88,45.3,2.0,33.33,51.6,60.31
2017-10-11,61.03,52.29,10.28,36.85,8.43,57.64,0.31,56.49,68.54,18.29
2017-10-12,8.89,2.76,70.95,56.57,86.31,62.69,36.92,29.82,5.55,47.66
2017-10-13,18.77,14.07,81.39,37.88,55.79,21.92,16.66,46.13,51.63,61.19
2017-10-14,18.86,95.95,17.36,95.97,91.87,27.69,57.09,30.78,11.73,81.88
2017-10-15,87.54,42.48,66.38,88.05,20.34,64.92,78.03,80.84,17.37,72.11
2017-10-16,9.18,4.66,87.02,65.2,60.63,56.63,4.62,36.4,98.54,77.94
2017-10-17,62.15,87.31,16.27,48.59,93.91,20.71,19.4,5.5,28.09,50.18
2017-10-18,54.08,32.18,84.42,58.98,80.32,81.33,86.96,75.37,61.15,19.67
2017-10-19,0.34,87.89,62.24,89.31,17.76,96.26,60.98,22.08,26.52,21.97
2017-10-20,46.22,45.51,22.22,59.78,64.49,93.36,55.62,99.87,1.48,51.48
2017-10-21,19.82,96.67,33.02,82.5,85.2,65.29,20.1,83.78,87.79,7.15
2017-10-22,88.13,47.02,38.4,7.92,9.72,89.95,31.74,81.11,42.57,9.34
2017-10-23,38.22,54.25,71.15,9.07,31.72,71.19,78.06,71.51,12.26,42.32
2017-10-24,23.15,55.97,98.91,19.44,96.93,8.94,20.7,63.84,39.18,26.11
2017-10-25,5.2,36.77,25.37,68.52,24.82,48.62,45.04,8.98,26.27,19.19
2017-10-26,73.65,48.22,30.71,88.26,38.04,72.19,81.39,26.45,90.08,63.83
2017-10-27,76.68,19.3,26.76,6.15,47.59,14.05,21.78,9.56,30.68,51.44
2017-10-28,79.18,24.95,90.37,96.61,54.64,99.98,38.08,41.68,12.92,14.12
2017-10-29,49.29,98.82,90.13,34.11,21.83,40.4,4.64,93.56,50.22,14.9
2017-10-30,99.25,43.11,52.89,66.49,73.31,42.49,5.41,63.89,89.35,73.69
2017-10-31,8.96,23.61,66.55,7.53,98.8,68.83,51.24,13.76,62.97,81.03
2017-11-01,7.54,37.84,0.49,45.16,90.94,90.62,41.23,98.94,9.89,55.17
2017-11-02,40.9,96.75,63.07,86.05,26.82,72.88,81.71,27.53,56.66,96.43
2017-11-03,42.69,62.54,58.83,63.99,66.48,89.59,46.1,29.8,87.5,87.14
2017-11-04,26.89,32.02,83.72,56.85,14.05,74.86,32.17,40.11,68.93,66.03
2017-11-05,78.99,19.94,4.72,41.39,85.55,27.63,25.65,32.61,10.97,56.91
2017-11-06,15.65,54.08,64.0,65.93,5.03,51.52,59.71,46.9,49.93,99.34
2017-11-07,66.35,28.8,45.6,95.09,61.74,38.8,97.95,99.88,28.72,12.23
2017-11-08,3.73,21.4,87.13,73.67,41.03,79.42,66.06,82.92,29.33,75.74
2017-11-09,36.81,20.22,79.62,56.22,75.13,98.54,61.04,51.69,31.09,18.12
2017-11-10,41.51,40.21,84.31,78.26,36.4,98.64,83.44,96.74,90.38,27.74
2017-11-11,42.22,78.5,30.05,98.0,58.83,40.03,53.07,76.07,2.11,29.24
2017-11-12,63.29,90.05,17.13,28.96,45.21,89.45,53.09,83.27,20.82,4.31
2017-11-13,20.24,63.04,23.08,66.55,89.03,34.72,30.17,36.08,8.5,82.19
2017-11-14,9.95,39.63,49.3,33.95,4.79,1.5,43.04,29.0,50.8,28.78
2017-11-15,46.33,15.34,82.55,62.83,94.47,53.65,21.65,86.04,42.11,57.57
2017-11-16,39.36,51.26,65.1,27.95,92.62,75.21,82.36,0.4,1.81,69.71
2017-11-17,13.52,36.77,35.3,45.72,70.5,13.44,3.66,65.95,20.08,59.1
2017-11-18,86.33,79.63,87.7,38.36,76.2,68.91,82.74,21.2,30.95,46.95
2017-11-19,0.68,6.57,47.09,61.08,10.75,18.44,92.2,91.95,8.03,37.1
2017-11-20,74.41,80.89,85.29,10.15,88.9,72.49,84.46,30.66,40.01,81.24
2017-11-21,61.6,66.18,23.51,45.07,33.82,91.91,57.01,68.87,74.84,20.16
2017-11-22,54.62,1.29,76.51,36.53,64.11,37.33,45.89,16.27,88.15,87.29
2017-11-23,15.33,80.63,55.22,35.15,54.4,96.43,72.99,88.67,41.43,66.15
2017-11-24,84.45,48.77,33.63,91.49,35.31,90.24,84.88,59.76,41.32,10.83
2017-11-25,85.75,4.0,16.0,27.32,25.88,2.78,53.48,51.99,75.46,99.82
2017-11-26,71.67,93.33,4.51,95.56,28.05,71.15,29.12,62.63,11.72,99.91
2017-11-27,54.31,97.57,66.52,66.87,60.76,73.91,96.69,94.39,27.13,67.59
2017-11-28,5.9,47.24,62.3,7.59,21.02,12.05,28.79,15.24,73.85,70.85
2017-11-29,73.55,32.54,51.4,28.24,49.27,37.6,55.48,85.14,47.97,52.04
2017-11-30,29.85,79.66,22.53,68.34,22.36,62.17,76.6,18.92,64.37,47.55
2017-12-01,77.27,34.68,99.28,98.93,90.89,70.89,3.93,45.86,91.99,94.78
2017-12-02,23.19,65.37,16.35,15.69,63.3,11.47,94.71,71.42,85.47,9.68
2017-12-03,14.41,77.53,52.07,75.98,2.21,69.74,70.33,74.6,7.55,52.97
2017-12-04,67.6,1.44,80.73,86.22,25.53,76.23,6.7,43.49,27.22,75.19
2017-12-05,38.81,1.48,27.4,1.64,18.73,3.38,89.82,58.88,19.37,81.73
2017-12-06,98.37,77.4,33.74,13.57,5.75,53.19,28.16,22.53,50.77,74.59
2017-12-07,94.09,85.04,59.5,25.33,16.32,45.34,25.78,22.62,95.54,46.28
2017-12-08,93.4,21.47,74.41,27.89,89.76,29.12,41.35,99.69,12.65,31.17
2017-12-09,66.64,51.4,98.87,14.53,20.57,80.42,78.85,50.08,3.89,12.01
2017-12-10,87.42,56.15,67.67,59.01,48.7,16.84,91.31,52.19,61.42,89.78
2017-12-11,46.38,8.18,15.65,92.54,52.34,43.92,11.5,64.03,62.54,17.0
2017-12-12,43.54,39.38,28.34,37.69,13.25,1.66,68.63,60.23,22.92,4.13
2017-12-13,15.59,81.94,45.98,80.59,65.02,10.43,46.44,85.91,47.44,75.14
2017-12-14,44.94,27.93,14.97,69.82,52.05,43.08,67.38,43.25,54.82,99.1
2017-12-15,63.19,44.49,16.2,35.91,63.06,89.85,74.44,62.52,49.5,71.09
2017-12-16,82.02,30.39,83.91,42.08,66.03,93.97,95.22,79.6,50.74,33.47
2017-12-17,29.69,44.84,3.22,57.3,20.19,30.12,31.2,27.68,83.12,91.61
2017-12-18,19.17,76.43,68.4,38.12,48.48,75.35,23.9,82.02,7.84,13.31
2017-12-19,17.06,80.44,75.52,53.74,92.32,70.05,15.34,17.6,14.23,53.9
2017-12-20,30.28,29.71,62.75,6.56,36.42,80.32,43.84,3.84,68.68,82.75
2017-12-21,74.68,76.65,34.11,66.87,62.67,42.17,94.28,30.71,37.81,9.72
2017-12-22,5.9,26.22,48.59,79.16,27.67,13.88,79.46,47.39,78.86,30.85
2017-12-23,61.72,93.3,36.18,18.95,87.07,2.71,44.07,77.93,86.22,23.5
2017-12-24,9.84,43.93,41.5,90.22,90.08,91.57,46.45,90.5,36.09,72.69
2017-12-25,37.73,20.21,14.83,96.76,26.2,98.75,40.59,31.64,22.91,20.9
2017-12-26,82.82,95.86,60.43,7.04,90.58,35.89,48.3,56.65,29.67,63.55
2017-12-27,67.3,80.43,94.93,61.3,42.34,23.9,16.18,42.78,73.03,95.32
2017-12-28,62.73,13.9,13.42,54.99,23.78,90.45,19.14,57.58,7.33,93.57
2017-12-29,73.24,67.97,37.19,41.83,89.59,28.93,44.11,51.37,73.11,69.97
2017-12-30,89.49,94.32,88.82,40.74,54.27,9.85,47.69,65.66,94.82,63.81
2017-12-31,16.26,18.6,68.24,51.72,57.75,42.59,60.37,69.72,68.51,99.89
2018-01-01,98.91,62.77,42.17,34.97,14.13,68.86,38.14,79.77,53.42,40.64
2018-01-02,64.93,32.99,82.12,52.67,9.42,67.85,77.16,22.83,48.96,6.71
2018-01-03,4.09,54.94,12.99,47.91,73.5,46.12,80.51,64.27,21.42,27.62
2018-01-04,69.82,1.4,99.01,84.02,84.85,21.11,79.65,46.66,97.73,3.31
2018-01-05,9.92,58.17,38.11,30.23,47.65,54.91,36.31,16.53,3.98,0.92
2018-01-06,70.54,25.51,53.44,33.2,33.48,72.17,41.69,18.21,89.14,69.36
2018-01-07,44.41,3.92,8.89,48.13,41.08,6.96,55.47,77.22,39.81,87.43
2018-01-08,79.2,81.6,14.44,51.65,69.25,67.45,76.12,9.63,48.69,65.69
2018-01-09,1.01,2.37,65.24,49.35,70.82,88.04,45.66,43.13,40.85,6.41
2018-01-10,91.0,41.97,42.38,54.8,42.03,85.19,43.29,19.69,15.02,85.02
2018-01-11,36.69,55.65,55.44,47.22,34.31,1.78,49.31,40.5,55.62,99.29
2018-01-12,46.61,80.18,53.38,90.22,7.4,7.24,56.89,33.72,52.78,52.07
2018-01-13,36.58,23.54,61.17,87.38,3.36,87.79,60.79,55.47,43.63,9.75
2018-01-14,67.43,74.61,67.24,18.69,89.33,49.36,23.82,19.16,89.1,47.83
2018-01-15,33.66,5.21,37.45,0.3,91.21,96.35,53.41,48.12,57.82,38.58
2018-01-16,10.17,39.66,90.74,38.63,60.35,82.29,75.28,96.03,56.48,81.88
2018-01-17,10.94,73.91,42.55,34.13,21.43,83.76,2.9,22.79,61.55,55.3
2018-01-18,15.67,84.84,63.5,69.29,33.41,6.17,87.68,2.57,70.89,14.22
2018-01-19,86.27,59.64,74.28,72.28,88.4,67.34,60.59,0.14,2.61,85.81
2018-01-20,31.01,11.28,74.95,34.08,56.26,66.86,53.09,51.45,85.94,79.26
2018-01-21,29.86,82.41,17.19,75.44,87.98,71.46,67.47,63.11,77.4,37.44
2018-01-22,62.69,91.31,73.38,1.66,64.98,96.73,13.54,68.05,88.87,19.11
2018-01-23,9.29,34.56,10.54,32.84,52.9,66.16,61.64,63.11,46.05,4.11
2018-01-24,38.53,17.02,97.88,49.1,34.03,99.1,90.24,24.6,57.04,97.82
2018-01-25,59.78,31.53,50.47,39.32,64.66,32.95,75.54,80.57,20.62,27.04
2018-01-26,34.03,71.46,98.84,90.02,40.51,5.1,71.99,14.01,65.29,17.65
2018-01-27,41.33,53.89,39.23,34.14,26.3,67.71,84.27,89.45,54.57,45.51
2018-01-28,75.05,45.28,86.42,49.81,97.28,69.64,27.99,20.06,57.9,69.76
2018-01-29,3.99,89.29,37.97,70.8,78.42,80.81,63.35,62.69,74.51,53.28
2018-01-30,66.75,39.54,16.59,66.12,30.48,86.79,27.35,12.8,53.34,65.7
2018-01-31,52.25,86.76,41.89,36.87,40.34,96.03,4.42,59.76,58.28,61.99
2018-02-01,57.26,67.53,47.51,96.69,36.34,0.93,59.44,10.98,44.33,13.32
2018-02-02,94.42,60.41,76.26,9.43,58.23,45.65,53.33,11.83,75.24,51.9
2018-02-03,97.21,86.47,45.66,79.34,56.81,60.0,14.05,97.12,8.22,79.13
2018-02-04,87.56,72.24,66.04,81.43,75.69,41.74,13.65,74.19,68.84,56.7
2018-02-05,60.03,71.27,4.78,30.44,86.46,56.43,35.37,96.12,89.66,83.02
2018-02-06,83.15,88.31,95.7,14.06,42.14,83.3,16.51,24.42,69.96,43.41
2018-02-07,23.0,63.98,68.87,15.94,44.92,4.92,66.21,26.66,32.66,74.93
2018-02-08,38.21,96.6,64.78,57.93,82.57,78.76,65.89,52.31,11.34,14.52
2018-02-09,9.56,82.63,18.09,45.6,59.1,5.96,25.78,52.37,30.67,84.72
2018-02-10,41.96,41.81,42.38,22.62,79.31,96.86,82.41,77.24,59.95,13.91
2018-02-11,97.96,87.54,66.95,77.6,17.54,58.17,94.81,79.99,13.64,44.83
2018-02-12,89.26,68.55,61.77,83.75,57.49,31.37,27.73,91.85,14.98,34.64
2018-02-13,86.6,28.86,71.5,49.04,67.1,15.75,6.04,88.24,99.83,30.16
2018-02-14,38.66,83.98,98.76,57.36,79.23,85.66,63.44,5.28,65.9,95.72
2018-02-15,3.11,61.29,60.42,49.12,87.54,17.02,48.95,81.7,33.21,96.74
2018-02-16,27.75,19.82,64.9,74.85,51.0,14.96,94.83,84.49,7.04,58.15
2018-02-17,64.14,96.4,50.99,73.88,66.67,23.38,83.9,50.59,46.41,33.95
2018-02-18,19.54,22.25,81.26,3.16,21.14,35.56,81.5,60.36,60.1,79.66
2018-02-19,65.69,66.75,61.66,33.88,87.87,95.53,35.25,11.45,99.21,30.85
2018-02-20,56.41,14.16,13.03,28.22,20.49,18.11,86.43,10.84,74.36,91.73
2018-02-21,26.7,62.64,54.29,62.22,15.55,15.92,93.02,66.28,44.74,93.44
2018-02-22,17.86,47.67,58.89,87.32,72.35,80.69,22.21,88.1,67.89,91.88
2018-02-23,43.0,75.41,32.56,32.41,19.11,62.12,11.07,78.14,7.49,58.75
2018-02-24,98.58,44.63,83.41,75.93,18.62,42.16,37.1,98.23,7.49,66.17
2018-02-25,65.2,58.34,29.38,28.19,63.52,81.8,75.83,51.84,85.62,36.63
2018-02-26,28.15,87.4,60.53,78.87,25.93,34.37,41.12,17.23,83.59,46.5
2018-02-27,14.47,66.21,68.89,54.52,96.81,50.16,27.57,46.25,49.13,40.93
2018-02-28,47.06,62.76,45.55,65.85,97.88,84.75,93.9,5.15,87.04,86.17
2018-03-01,29.16,31.0,2.09,23.16,7.55,23.76,26.12,22.75,16.85,71.52
2018-03-02,20.8,14.49,38.35,37.58,40.8,34.97,25.36,23.36,63.65,2.1
2018-03-03,4.37,46.57,39.37,87.85,79.23,41.39,62.41,57.25,23.31,38.59
2018-03-04,32.81,79.1,14.27,89.11,34.66,97.65,44.53,77.56,7.21,81.63
2018-03-05,22.32,44.74,42.63,72.86,52.15,11.59,52.03,0.97,78.88,11.83
2018-03-06,43.96,21.67,69.46,96.84,22.88,66.97,25.58,74.38,95.19,35.98
2018-03-07,95.3,75.8,90.2,93.03,85.14,48.87,7.51,75.66,95.46,86.29
2018-03-08,41.79,53.36,70.92,1.99,67.7,68.75,38.29,12.03,67.06,55.57
2018-03-09,18.63,21.27,28.56,1.94,1.6,33.34,37.34,99.77,56.0,62.3
2018-03-10,19.68,13.08,9.45,34.4,7.32,84.31,56.78,72.41,9.67,53.91
2018-03-11,95.62,81.79,34.01,56.86,49.06,85.38,20.73,73.24,17.06,46.35
2018-03-12,51.15,92.56,48.05,52.69,66.71,87.38,21.61,17.91,27.49,81.76
2018-03-13,2.25,99.93,68.87,74.27,33.94,65.64,88.3,37.97,56.66,42.97
2018-03-14,75.96,80.78,8.44,81.02,30.09,85.67,99.15,59.71,95.76,80.98
2018-03-15,65.35,75.32,95.83,60.0,83.3,40.43,57.66,41.11,10.8,88.79
2018-03-16,26.23,41.43,72.81,12.44,1.45,44.99,68.22,94.75,21.97,51.07
2018-03-17,79.42,84.96,49.94,35.97,50.58,88.43,6.54,36.0,48.87,67.26
2018-03-18,13.94,55.18,31.44,50.68,85.62,82.38,26.22,0.76,5.73,90.49
2018-03-19,99.84,62.02,27.79,78.26,48.23,53.52,26.26,50.35,19.78,13.49
2018-03-20,85.5,43.06,14.46,83.39,46.71,72.47,87.72,56.33,43.71,40.89
2018-03-21,63.4,66.98,69.28,93.65,35.59,99.79,84.28,27.95,59.4,84.23
2018-03-22,43.34,34.08,66.91,41.17,31.43,47.94,7.04,26.55,95.08,31.14
2018-03-23,91.15,65.84,44.32,49.93,55.51,7.31,44.84,32.45,76.1,68.17
2018-03-24,76.48,93.52,8.76,63.14,69.0,89.59,96.99,78.13,66.51,55.48
2018-03-25,19.3,19.72,8.21,86.16,69.52,90.59,65.06,7.76,96.19,13.15
2018-03-26,3.66,64.23,73.38,28.37,87.71,64.84,61.88,48.02,22.98,76.73
2018-03-27,94.99,85.33,63.02,89.59,7.64,91.75,48.29,32.52,17.83,77.97
2018-03-28,64.25,63.3,67.6,25.49,19.4,85.67,79.57,38.05,0.6,3.94
2018-03-29,24.0,34.9,15.41,66.85,69.77,7.0,94.62,45.6,98.22,57.54
2018-03-30,9.8,22.04,30.3,32.51,6.35,88.74,60.16,96.21,96.35,41.88
2018-03-31,10.54,37.45,1.83,45.08,32.09,83.62,38.29,44.86,65.96,87.31
2018-04-01,24.83,39.83,63.56,70.11,17.8,39.55,19.24,79.85,13.63,7.44
2018-04-02,16.84,80.22,8.92,9.53,22.26,74.73,98.27,4.34,43.35,52.16
2018-04-03,62.02,96.5,6.59,0.24,50.6,43.82,86.88,98.7,46.04,33.55
2018-04-04,27.39,57.99,36.79,12.23,18.79,75.31,82.44,50.83,0.15,3.54
2018-04-05,86.47,74.26,92.75,22.57,91.64,76.03,45.59,57.31,31.93,86.19
2018-04-06,45.51,20.1,35.25,28.82,31.87,24.09,42.92,41.54,81.55,16.43
2018-04-07,9.23,99.24,57.56,70.48,27.68,59.57,8.09,57.92,44.67,35.05
2018-04-08,22.89,42.82,28.68,99.48,7.58,76.22,2.34,91.78,18.58,83.87
2018-04-09,23.43,23.84,2.77,59.81,46.89,66.74,33.12,58.27,92.71,29.17
2018-04-10,66.45,48.79,24.67,14.89,40.91,76.76,90.42,72.38,20.15,41.67
2018-04-11,37.27,71.4,52.89,57.07,23.32,6.23,62.54,89.15,97.16,76.9
2018-04-12,45.24,13.61,52.94,34.47,81.35,90.27,12.92,20.78,0.18,34.75
2018-04-13,26.94,10.43,25.49,68.54,69.93,14.38,15.3,98.25,95.72,97.63
2018-04-14,58.03,44.74,69.61,64.56,50.17,65.25,53.41,64.2,23.69,39.93
2018-04-15,14.18,5.69,89.83,44.0,21.71,94.23,80.98,7.16,26.13,82.38
2018-04-16,53.73,14.73,64.21,66.21,45.62,3.4,24.22,50.3,16.48,37.61
2018-04-17,63.38,73.76,73.28,65.61,62.37,8.96,82.79,71.96,1.02,82.33
2018-04-18,51.04,41.39,15.88,55.62,39.69,95.79,21.49,23.9,69.91,60.39
2018-04-19,40.23,37.2,99.72,59.27,79.93,3.74,32.73,31.35,24.69,47.21
2018-04-20,8.81,56.18,8.02,39.07,64.21,20.73,15.88,61.07,2.81,15.75
2018-04-21,15.23,65.36,80.24,75.29,64.07,56.63,46.77,40.25,5.32,94.39
2018-04-22,18.01,59.72,22.35,64.77,42.46,61.94,68.75,57.4,72.98,7.32
2018-04-23,44.57,84.38,63.43,39.2,81.44,72.41,63.64,89.0,36.39,93.72
2018-04-24,39.86,65.29,99.37,6.42,58.75,45.04,83.71,0.27,36.25,85.24
2018-04-25,37.06,78.66,82.88,81.7,60.63,55.93,45.26,74.8,16.46,96.35
2018-04-26,67.99,46.98,42.09,94.69,21.69,35.01,6.33,7.36,96.95,55.58
2018-04-27,2.94,46.92,13.7,42.62,29.71,29.55,27.05,86.55,48.11,58.27
2018-04-28,37.68,9.01,81.54,90.14,69.87,90.85,89.91,23.06,84.68,38.01
2018-04-29,47.53,61.76,55.78,68.67,80.01,67.1,83.52,37.33,44.52,42.76
2018-04-30,75.85,47.4,3.19,25.48,19.67,92.3,5.46,81.64,76.14,75.06
2018-05-01,5.9,85.77,60.28,20.56,89.55,6.62,50.63,43.25,23.92,15.93
2018-05-02,35.46,64.38,97.64,41.71,61.73,97.12,28.68,73.2,44.41,3.06
2018-05-03,41.04,38.65,86.14,54.18,22.15,27.73,70.58,23.32,92.3,4.01
2018-05-04,77.28,42.43,91.31,29.01,90.42,55.3,42.9,34.17,73.21,22.33
2018-05-05,59.85,77.45,10.58,63.74,35.49,84.55,24.15,25.63,1.79,80.93
2018-05-06,49.47,47.11,33.76,97.65,37.01,10.68,15.52,90.97,73.53,33.18
2018-05-07,85.05,57.76,39.09,9.07,77.33,48.23,84.85,5.12,76.14,70.13
2018-05-08,43.41,67.37,70.0,8.52,1.1,80.17,57.65,3.8,18.14,20.51
2018-05-09,87.02,4.14,23.8,2.89,28.99,54.96,58.26,41.77,100.0,82.23
2018-05-10,96.95,46.03,74.15,20.41,50.78,55.56,85.9,78.2,99.2,66.2
2018-05-11,63.11,9.59,55.81,37.43,32.08,61.51,13.37,5.79,92.35,11.2
2018-05-12,31.75,53.88,53.46,82.06,61.33,24.0,27.78,75.05,77.53,59.03
2018-05-13,50.29,86.84,62.54,4.86,46.31,57.23,64.16,70.39,6.59,61.91
2018-05-14,71.4,30.08,73.67,80.98,73.55,43.49,98.7,61.68,90.05,96.01
2018-05-15,0.58,19.12,84.58,89.27,93.89,0.75,23.72,13.84,90.86,6.71
2018-05-16,49.24,11.91,65.2,88.96,84.18,9.15,87.64,95.39,61.82,86.33
2018-05-17,56.74,59.33,21.37,34.78,90.59,24.14,20.39,54.08,10.18,74.34
2018-05-18,1.23,34.17,61.93,76.8,62.13,1.14,70.77,34.11,64.42,88.99
2018-05-19,21.38,0.52,34.26,41.68,58.62,8.63,11.28,81.81,62.31,16.16
2018-05-20,40.14,54.82,3.26,89.16,71.41,22.53,1.44,12.92,32.45,99.92
2018-05-21,35.24,25.8,82.68,71.15,95.02,78.7,11.38,2.98,2.53,60.47
2018-05-22,31.01,16.45,39.87,46.2,22.32,99.13,63.88,44.85,50.02,70.12
2018-05-23,48.31,97.79,26.04,16.79,78.37,70.4,49.57,9.74,45.76,38.97
2018-05-24,20.99,35.1,83.73,86.07,63.04,54.76,76.99,64.37,12.76,33.59
2018-05-25,47.72,27.66,44.97,77.57,13.93,20.79,63.87,21.49,6.68,70.41
2018-05-26,6.28,94.82,43.02,85.06,15.77,44.62,82.5,46.54,29.33,5.72
2018-05-27,72.11,86.51,44.18,92.53,61.27,61.07,21.37,24.63,37.37,12.62
2018-05-28,36.23,38.92,12.39,46.36,62.48,71.14,36.95,86.38,69.44,65.09
2018-05-29,13.48,87.72,8.2,82.69,37.73,16.37,19.84,20.2,45.2,13.09
2018-05-30,28.35,65.68,79.86,52.43,95.49,44.04,85.16,7.87,25.36,41.09
2018-05-31,90.99,5.31,39.46,80.08,99.67,17.18,41.58,22.44,88.75,97.18
2018-06-01,8.61,29.03,25.37,8.43,61.97,92.78,79.92,59.03,18.08,7.57
2018-06-02,42.12,75.51,99.7,75.36,72.72,18.26,82.07,34.48,83.89,34.72
2018-06-03,35.1,92.64,38.65,98.07,47.92,9.21,31.17,48.05,66.7,34.45
2018-06-04,24.58,98.29,94.12,55.34,63.98,66.85,51.08,45.5,24.93,53.08
2018-06-05,92.38,40.17,95.9,45.11,46.52,90.65,73.19,17.86,3.61,97.71
